hotel_nom,hotel_url,hotel_note,hotel_prix,hotel_lat,hotel_lon,city_id,city,ville_lat,ville_lon,temp_moy,clouds_moy,pop_moy,temp_score,ciel_score,pluie_score,score
Nemea Appart Hotel Les Hauts de Milady Biarritz,https://www.booking.com/hotel/fr/nemea-appart-les-hauts-de-milady.fr.html,7.0,,43.4702245,-1.5678466,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
ibis Styles Biarritz Plage,https://www.booking.com/hotel/fr/hotellebiarritz.fr.html,8.4,,43.46889876055893,-1.5685611963272097,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Résidence Vacances Bleues Le Grand Large,https://www.booking.com/hotel/fr/le-grand-large-biarritz.fr.html,8.6,,43.48065123446311,-1.5653452277183533,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Premiere Classe Biarritz,https://www.booking.com/hotel/fr/premiere-classe-biarritz.fr.html,5.8,,43.466329183905685,-1.5405750274658203,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Studio Biarritz 2 personnes face à l'océan proche plages Port,https://www.booking.com/hotel/fr/studio-biarritz-2-personnes-face-a-l-ocean-proche-plages-port.fr.html,9.5,,43.4817608,-1.5682694,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Campanile NATURE - Biarritz,https://www.booking.com/hotel/fr/campanile-biarritz.fr.html,7.2,,43.46638758458815,-1.5400439500808716,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Résidence Pierre & Vacances Premium Haguna,https://www.booking.com/hotel/fr/residence-pierre-vacances-haguna.fr.html,8.5,,43.4853453565997,-1.5525805950164795,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Appartement La Coline Bleue,https://www.booking.com/hotel/fr/appartement-la-coline-bleue.fr.html,9.3,,43.4635897,-1.5665734,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Maison Resaurie - Hôtel,https://www.booking.com/hotel/fr/maison-resaurie.fr.html,9.6,,43.4902102,-1.5520498,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
SURF HOSTEL BIARRITZ,https://www.booking.com/hotel/fr/surf-hostel-biarritz.fr.html,9.0,,43.4729141,-1.5475989,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Studio lumineux & calme à Biarritz - Parking privé gratuit,https://www.booking.com/hotel/fr/studio-cosy-quartier-vivant.fr.html,8.2,,43.4807779,-1.5354798,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
"L'océan à perte de vue, la grande plage à vos pieds",https://www.booking.com/hotel/fr/l-39-ocean-a-perte-de-vue-la-grande-plage-a-vos-pieds.fr.html,9.3,,43.4845717,-1.5575612,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
COAST - Utopy Hostel,https://www.booking.com/hotel/fr/utopy-hostel-coast.fr.html,8.4,,43.47361572026332,-1.565645889549265,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Résidence Mer & Golf Eugénie,https://www.booking.com/hotel/fr/residence-mer-et-golf-eugenie.fr.html,7.7,,43.46963652033791,-1.5694905817508698,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Hôtel Barnea,https://www.booking.com/hotel/fr/hotelargieder.fr.html,8.9,,43.48072811046226,-1.5642817318439484,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Appartement charmant dans le centre de Biarritz Dan 3ème étage,https://www.booking.com/hotel/fr/appartement-charmant-dans-le-centre-de-biarritz.fr.html,9.4,,43.4835903,-1.5561522,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Luna - Studio vue imprenable sur la mer,https://www.booking.com/hotel/fr/amazing-cosy-studio-with-ocean-view-amp-pool.fr.html,8.8,,43.4847155,-1.5573339,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Studio Victoria Surf,https://www.booking.com/hotel/fr/studio-victoria-surf.fr.html,8.0,,43.4847518,-1.5572594,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Mercure Président Biarritz Plage,https://www.booking.com/hotel/fr/mercure-le-president-biarritz-centre.fr.html,8.4,,43.48186469609885,-1.559758186340332,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Le Talaia Hôtel & Spa Biarritz - MGallery Collection,https://www.booking.com/hotel/fr/mgallery-hotel-biarritz.fr.html,9.1,,43.47827192258378,-1.5646907687187197,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
"Biarritz appartement 2 adultes, 2 enfants à proximité immédiate des plages et des commerces",https://www.booking.com/hotel/fr/biarritz-appartement-4-personnes-a-proximite-immediate-des-plages-et-des-commerc.fr.html,9.5,,43.470851,-1.5687713,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
Résidence Victoria Surf,https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html,7.9,,43.48474401555174,-1.557089388370514,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
BIARRITZ Victoria Surf,https://www.booking.com/hotel/fr/biarritz-victoria-surf.fr.html,8.5,,43.4840168,-1.5579647,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
GARDEN - Utopy Hostel,https://www.booking.com/hotel/fr/utopy-hostel-biarritz.fr.html,8.2,,43.47241227419653,-1.5497660601883,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
"Studio Biarritz 2 min Halles, 3 min plages, plein centre.",https://www.booking.com/hotel/fr/studio-biarritz-2-min-halles-3-min-plages-plein-centre.fr.html,9.3,,43.4805416692988,-1.5641824537418292,33,Biarritz,43.4832523,-1.5592776,25.683750000000003,49.0,0.255,0.4267358857884494,0.7561475409836066,0.747945205479452,0.643609544083836
ibis budget Bayonne,https://www.booking.com/hotel/fr/ibis-budget-bayonne.fr.html,7.7,,43.489082618638825,-1.4571780861297157,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Hotel Cote Basque,https://www.booking.com/hotel/fr/cote-basque.fr.html,8.1,,43.49618306480432,-1.4696010947227478,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Hôtel Les Genêts Bayonne,https://www.booking.com/hotel/fr/restaurant-les-genets.fr.html,7.5,,43.46494896468612,-1.4958438277244568,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Premiere Classe Bayonne,https://www.booking.com/hotel/fr/premiere-classe-bayonne.fr.html,7.1,,43.49048959433391,-1.4520353078842163,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Adonis Hotel Bayonne,https://www.booking.com/hotel/fr/adonis-bayonne.fr.html,7.6,,43.489400278396175,-1.431714497253438,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Hôtel Le Bayonne,https://www.booking.com/hotel/fr/le-bayonne-ha-tel.fr.html,8.1,,43.485026198989566,-1.4753705263137815,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Bayonne en plein cœur Centre Historique 2 chambres,https://www.booking.com/hotel/fr/bayonne-en-plein-coeur-centre-historique-2-chambres.fr.html,8.9,,43.4890699,-1.4755226,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
OKKO Hotels Bayonne Centre,https://www.booking.com/hotel/fr/okko-hotels-bayonne-centre.fr.html,8.3,,43.49534430000001,-1.4825117999999975,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Temporesidence Chateauneuf,https://www.booking.com/hotel/fr/temporesidence-chateauneuf.fr.html,7.1,,43.48991068270512,-1.4731402695178986,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Appartement résidence récente,https://www.booking.com/hotel/fr/appartement-residence-neuve.fr.html,8.5,,43.5057686,-1.4596692,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Hostel20 Bayonne,https://www.booking.com/hotel/fr/hostel-20-bayonne.fr.html,7.8,,43.49535,-1.468753,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Hotel Loreak,https://www.booking.com/hotel/fr/comfort-bayonne-biarritz.fr.html,8.4,,43.49349108918729,-1.4526334404945374,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
appartement bayonne,https://www.booking.com/hotel/fr/appartement-bayonne-bayonne1.fr.html,8.4,,43.4966626,-1.4843779,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
L'authentique - Centre - Calme - Équipé - Basque,https://www.booking.com/hotel/fr/authentique-centre-calme-equipe-basque.fr.html,8.5,,43.49191213222,-1.476238667459,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
cocon du petit Bayonne,https://www.booking.com/hotel/fr/cocon-du-petit-bayonne.fr.html,8.1,,43.4911393378591,-1.47192523761035,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Hotel Le Port Neuf,https://www.booking.com/hotel/fr/le-port-neuf.fr.html,8.3,,43.49166880556409,-1.47638238966465,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
"Appartement Bayonnais, au cœur de la verdure",https://www.booking.com/hotel/fr/appartement-bayonnais-au-coeur-de-la-verdure.fr.html,9.2,,43.4684627,-1.4857084,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
ibis Bayonne Centre,https://www.booking.com/hotel/fr/ibis-bayonne.fr.html,8.1,,43.492713,-1.465659,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Bayonne centre ville - Quartier historique,https://www.booking.com/hotel/fr/bayonne-centre-ville-quartier-historique.fr.html,,,43.4896408,-1.4760456,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
L'âme Nomade - Bayonne Centre,https://www.booking.com/hotel/fr/l-39-ame-nomade-bayonne-centre.fr.html,9.0,,43.497874986986,-1.48486985,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Agréable T2 cosy proche du centre de Bayonne,https://www.booking.com/hotel/fr/agreable-t2-cosy-proche-du-centre-de-bayonne.fr.html,7.9,,43.4937641,-1.4622943,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
B&B HOTEL Bayonne,https://www.booking.com/hotel/fr/b-amp-b-bayonne.fr.html,7.0,,43.4645147,-1.4959652999999662,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Campanile NATURE - Bayonne,https://www.booking.com/hotel/fr/campanile-bayonne.fr.html,6.9,,43.491124931297946,-1.454840898513794,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
appart 3 chambres 76m2 centre historique,https://www.booking.com/hotel/fr/appart-3-chambres-76m2-centre-historique.fr.html,7.4,,43.4923718,-1.465354,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
Appartement calme à Bayonne,https://www.booking.com/hotel/fr/appartement-seque.fr.html,9.4,,43.509315,-1.43246,34,Bayonne,43.4945144,-1.4736657,26.1525,48.625,0.24875,0.4754055807916937,0.7622950819672132,0.7547945205479452,0.664165061102284
ibis budget La Rochelle Centre les Minimes,https://www.booking.com/hotel/fr/premia-re-classe-la-rochelle-centre-les-minimes.fr.html,7.7,,46.14702834178295,-1.1530846600494442,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Sweetly La Rochelle,https://www.booking.com/hotel/fr/sweetly-la-rochelle.fr.html,8.6,,46.1480762,-1.1578885,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
B&B HOTEL La Rochelle Centre 3 étoiles,https://www.booking.com/hotel/fr/b-amp-b-la-rochelle-centre.fr.html,8.2,,46.15450177174464,-1.144671639564535,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Auberge de Jeunesse,https://www.booking.com/hotel/fr/auberge-de-jeunesse-la-rochelle.fr.html,8.0,,46.143788,-1.162168,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
ibis Budget La Rochelle Centre gare,https://www.booking.com/hotel/fr/ibis-budget-la-rochelle-centre-la-rochelle.fr.html,8.3,,46.157612347442985,-1.1403863916015688,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
B&B HOTEL La Rochelle Centre Les Minimes,https://www.booking.com/hotel/fr/altica-la-rochelle.fr.html,8.1,,46.14717566269079,-1.1527222394943235,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Mercure La Rochelle Vieux Port,https://www.booking.com/hotel/fr/la-rochelle-vieux-port-sud.fr.html,8.9,,46.15365316439305,-1.1496511101722715,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
ibis Styles La Rochelle Centre Vieux Port,https://www.booking.com/hotel/fr/ibis-la-rochelle-centre.fr.html,8.3,,46.15801589993504,-1.1539718239425838,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Novotel La Rochelle Centre,https://www.booking.com/hotel/fr/la-rochelle-centre.fr.html,8.4,,46.161434077501134,-1.1584755778312683,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Appart'City Classic La Rochelle Centre,https://www.booking.com/hotel/fr/appart-city-cap-affaires-la-rochelle.fr.html,7.6,,46.158446693708605,-1.1410117149353027,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
ibis Styles La Rochelle Centre les Minimes,https://www.booking.com/hotel/fr/kyriad-la-rochelle-centre-les-minimes-xml.fr.html,8.4,,46.14630970825654,-1.1528939008712769,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
L'Escale Marine - Couette et Café,https://www.booking.com/hotel/fr/couette-et-cafe.fr.html,9.1,,46.16969684151978,-1.1618846654891968,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Maisons du Monde Hôtel & Suites - La Rochelle Vieux Port,https://www.booking.com/hotel/fr/inter-saint-jean-d-acre.fr.html,8.6,,46.15619304375638,-1.1544348299503326,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Résidence Pierre & Vacances Centre,https://www.booking.com/hotel/fr/pierre-vacances-centre.fr.html,7.9,,46.15576942900863,-1.1463922262191772,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Hôtel Kyriad La Rochelle Centre Ville,https://www.booking.com/hotel/fr/kyriad-la-rochelle-centre.fr.html,8.5,,46.15779643320449,-1.1383187770843506,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Résidence avec Piscine face au port 200m plage,https://www.booking.com/hotel/fr/residence-du-port.fr.html,8.1,,46.14068996476348,-1.1661601063315177,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Location LA REBELLE - LA ROCHELLE B,https://www.booking.com/hotel/fr/location-la-rebelle-la-rochelle-b.fr.html,9.0,,46.168208291031,-1.138887272353,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
cap belle étoile,https://www.booking.com/hotel/fr/cap-belle-etoile.fr.html,9.1,,46.1708726,-1.1276516,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
CENTRAL Hostel La Rochelle Centre,https://www.booking.com/hotel/fr/central-la-rochelle.fr.html,8.6,,46.1594925,-1.1551166,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Chez Alma,https://www.booking.com/hotel/fr/chez-alma.fr.html,8.8,,46.159632,-1.1558449,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
VILLA AU COEUR DE LA ROCHELLE - 10min du Centre-ville et de la gare - Piscine - 4 chambres 8 personnes,https://www.booking.com/hotel/fr/villa-au-coeur-de-la-rochelle-10min-du-centre-ville-et-de-la-gare-piscine-4-cham.fr.html,,,46.164314,-1.141753,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
ibis La Rochelle Centre Historique,https://www.booking.com/hotel/fr/ibis-la-rochelle-vieille-ville.fr.html,8.2,,46.1612519,-1.150420899999972,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
"2 pièces hyper centre de La Rochelle, proche du port et de la plage",https://www.booking.com/hotel/fr/2-pieces-hyper-centre-de-la-rochelle-proche-du-port-et-de-la-plage.fr.html,7.4,,46.157772481641,-1.155041633799,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
360 degrés sur la rochelle chambre d hôte,https://www.booking.com/hotel/fr/360-degres-sur-la-rochelle.fr.html,9.5,,46.1661893,-1.1463593,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
Séjours & Affaires La Rochelle Les Minimes,https://www.booking.com/hotel/fr/residence-les-minimes.fr.html,7.4,,46.14584492619015,-1.1561179161071775,35,La Rochelle,46.159732,-1.1515951,22.817500000000003,78.5,0.855,0.129136924075276,0.2725409836065574,0.0904109589041096,0.1640296221953144
F3 - Rue Casimir Delavigne,https://www.booking.com/hotel/fr/f3-rue-casimir-delavigne.fr.html,,,49.4960705,0.1259545,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Les Beaux Volumes - Grand T2 rénové tout confort,https://www.booking.com/hotel/fr/les-beaux-volumes-grand-t2-renove-tout-confort-le-havre.fr.html,,,49.5013276,0.1318592,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
All Suites Appart Hôtel - Le Havre Centre - Les docks,https://www.booking.com/hotel/fr/all-suites-appart-le-havre.fr.html,8.4,,49.488691,0.1259289999999999,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Novotel Le Havre Centre Gare,https://www.booking.com/hotel/fr/novotellehavre.fr.html,8.1,,49.49160831471097,0.1252698898315429,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Studio Meublé Vue Mer,https://www.booking.com/hotel/fr/studio-meuble-vue-mer.fr.html,6.2,,49.48894603271998,0.0995514179992707,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Hilton Garden Inn Le Havre Centre,https://www.booking.com/hotel/fr/hilton-garden-inn-le-havre-centre.fr.html,8.4,,49.49008699,0.097746957,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Parenthèse Balnéaire - Studio détente à la plage,https://www.booking.com/hotel/fr/parenthese-balneaire-studio-detente-a-la-plage.fr.html,8.3,,49.4900512,0.099952,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Appart'hôtel Odalys City - Le Havre Centre Les Docks,https://www.booking.com/hotel/fr/odalys-city-le-havre-centre-les-docks.fr.html,8.4,,49.4925039,0.129779,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
"Appartement 83 m2, 4 lits , 5 Pers, 100 m de la gare, Confortable et Lumineux",https://www.booking.com/hotel/fr/appartement-renove-100-m-de-la-gare-83-m2-5-pers-confortable-et-lumineux.fr.html,7.6,,49.4923644,0.1226079,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Ibis Budget Le Havre Les Docks,https://www.booking.com/hotel/fr/ibis-budget-le-havre-centre.fr.html,7.8,,49.49424468286882,0.1428524260978747,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Appartement Perret - Hyper Centre,https://www.booking.com/hotel/fr/appartement-perret-hyper-centre.fr.html,9.4,,49.4863512,0.1087793,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Studio agréable,https://www.booking.com/hotel/fr/studio-agreable-le-havre.fr.html,9.1,,49.5201941,0.0837986,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Hotel Spa Le Pasino,https://www.booking.com/hotel/fr/pasino.fr.html,8.3,,49.49117449151481,0.1119366288185119,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Aparthotel Adagio Access Le Havre Les Docks,https://www.booking.com/hotel/fr/adagio-access-le-havre-les-docks.fr.html,8.5,,49.48741929210898,0.1315112120937556,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Le Transatlantique - Terrasse ext privative,https://www.booking.com/hotel/fr/le-transatlantique-terrasse-ext-privative.fr.html,8.2,,49.4976063,0.1395366,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
UNISOTEL Le Havre,https://www.booking.com/hotel/fr/eklo-hotels-le-havre.fr.html,6.1,,49.51986370502591,0.1163261363846004,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Premiere Classe Le Havre Centre-LES DOCKS,https://www.booking.com/hotel/fr/premiere-classe-le-havre-centre.fr.html,7.7,,49.49641693487313,0.1515123380287377,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Le French Riviera - Vue Mer Terrasse & Parking,https://www.booking.com/hotel/fr/the-french-riviera-sea-view-terrace-parking.fr.html,9.4,,49.4983027,0.0919979,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
Tous à la Plage Lit King Size,https://www.booking.com/hotel/fr/tous-a-la-plage-lit-king-size.fr.html,8.3,,49.4981147,0.0960982,4,Le Havre,49.4938975,0.1079732,21.57375,93.25,0.8300000000000001,0.0,0.0307377049180327,0.1178082191780821,0.0495153080320383
